branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,yaml_has_caching,yaml_has_concurrency,yaml_has_self_hosted,yaml_has_matrix,yaml_max_matrix_size,yaml_services_count,yaml_total_steps,ct_commit_available,is_workflow_commit,workflow_run_count,ct_commit_files,ct_commit_additions,ct_commit_deletions,ct_commit_total_changes,ct_unique_top_dirs,ct_unique_extensions,ct_service_like_dirs_touched,ct_shared_component_touched,ct_workflow_touched,ct_docker_touched,ct_k8s_touched,ct_api_contract_touched,ct_config_touched,ct_infra_touched,ct_scripts_ops_touched,ct_tests_touched,ct_docs_touched,ct_build_manifest_touched,ct_frontend_touched,ct_backend_code_touched,ps_patch_commit_available,ps_patch_files_available,ps_patch_files_missing,ps_patch_hunks,ps_patch_changed_lines,ps_patch_blank_changed_lines,ps_patch_comment_changed_lines,ps_patch_code_changed_lines,ps_import_changed_lines,ps_workflow_patch_files,ps_workflow_step_changed,ps_workflow_run_changed,ps_workflow_uses_changed,ps_workflow_matrix_changed,ps_workflow_timeout_changed,ps_workflow_services_changed,ps_workflow_permissions_changed,ps_workflow_trigger_changed,ps_workflow_needs_if_changed,ps_workflow_action_version_bumps,ps_build_manifest_patch_files,ps_lockfile_patch_files,ps_dependency_version_lines_changed,ps_dependency_declaration_changed,ps_build_task_lines_changed,ps_docker_patch_files,ps_docker_base_image_changes,ps_docker_run_instruction_changes,ps_docker_env_changes,ps_docker_expose_changes,ps_docker_package_install_changes,ps_k8s_patch_files,ps_k8s_image_changes,ps_k8s_env_changes,ps_k8s_resource_changes,ps_k8s_probe_changes,ps_k8s_replica_changes,ps_k8s_port_changes,ps_compose_patch_files,ps_compose_service_changes,ps_compose_port_changes,ps_compose_volume_changes,ps_api_patch_files,ps_http_endpoint_changed,ps_config_patch_files,ps_env_key_changed,ps_url_or_host_changed,ps_test_patch_files,ps_test_case_changed,ps_assert_changed,ps_skip_test_changed,ps_logging_changed,ps_exception_changed,ps_todo_fixme_changed,hour,dow,month,day_or_night,project_age_days,duration_lag_1,window_avg_7,ft_ms_workflow_yaml,ft_ms_api_contracts,ft_ms_jvm_build_and_code,ft_ms_frontend_web,ft_ms_scripts_ops,ft_ms_config_data
1,1,2,105026558,1355.0,1405,0,0,1,0,0,1,0,0,0,1,0,1240,0,1,0,0,3,134,10,3,77,0,0.0,0,530.0,0,0,0,1,0,1,8,0,42,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,9,0,0.00020833333333333335,1361.0,681.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
1,1,2,105026558,1385.0,1404,0,0,2,0,2,1,0,0,0,3,0,1241,0,2,0,0,3,136,10,2,93,0,0.0,0,530.0,0,0,0,1,0,1,8,0,42,1,1,1,2,2,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,9,1,0.0002662037037037037,1355.0,809.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
1,1,2,105026558,1390.0,1402,0,0,1,0,1,0,0,0,0,1,0,1243,0,1,0,0,3,139,10,2,72,0,0.0,0,530.0,0,0,0,1,0,1,8,0,42,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,9,0,0.00032407407407407406,1385.0,933.8571428571429,0.0,0.0,0.0,0.0,1.0,0.0
1,1,2,105026558,1424.0,1400,0,0,1,0,1,1,0,0,0,2,0,1248,0,1,0,0,3,139,10,2,72,0,0.0,0,530.0,0,0,0,1,0,1,8,0,42,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,9,0,0.00015046296296296297,1390.0,1050.4285714285713,0.0,0.0,0.0,0.0,1.0,0.0
1,1,2,105026558,2589.0,1393,0,0,2,0,12,1,0,0,0,13,0,1305,0,1,0,1,3,146,12,2,49,0,0.0,0,701.0,0,0,0,1,0,1,6,0,59,1,1,1,2,12,1,13,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,3,13,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,9,1,0.01423611111111111,1424.0,1147.4285714285713,0.0,0.0,0.0,0.0,1.0,0.0
1,1,2,105026558,2714.0,1388,0,0,1,0,1,0,0,0,0,1,0,1333,0,1,0,0,3,151,12,2,24,0,0.0,0,701.0,0,0,0,1,0,1,6,0,59,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0.00016203703703703703,2589.0,1432.857142857143,0.0,0.0,0.0,0.0,1.0,0.0
1,1,2,105026558,2671.0,1377,0,0,1,0,1,1,0,0,0,2,0,1234,0,0,0,1,3,160,12,2,8,0,0.0,0,43.0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,1,3.472222222222222e-05,2714.0,1745.4285714285713,1.0,0.0,0.0,0.0,0.0,0.0
1,1,2,105026558,3041.0,1374,0,0,2,0,27,1,0,0,0,28,0,1253,0,2,0,0,3,161,12,2,35,0,0.0,0,43.0,0,0,0,1,0,0,0,0,0,1,1,1,2,27,1,28,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,28,4,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,8.101851851851852e-05,2671.0,1932.5714285714287,0.0,0.0,0.0,0.0,1.0,0.0
1,1,2,105026558,2574.0,1372,0,0,1,0,10,4,0,0,0,14,0,1260,0,1,0,0,3,162,12,2,13,0,0.0,0,43.0,0,0,0,1,0,0,0,0,0,1,1,1,1,10,4,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,14,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,10,1,0.0002662037037037037,3041.0,2173.4285714285716,0.0,0.0,0.0,0.0,1.0,0.0
1,1,2,105026558,2719.0,1369,0,1,6,0,55,31,0,0,0,86,0,1294,0,6,0,1,3,164,12,2,144,0,0.0,0,43.0,0,0,0,1,0,0,0,0,0,1,1,1,7,55,31,86,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7,0,10,86,13,15,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,10,1,5.787037037037037e-05,2574.0,2343.285714285714,0.0,0.0,0.0,0.0,1.0,0.0
